timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,human_activity_index,latitude,longitude
2020-01-15 13:00:00,28.6,28,30,3.6,51,10,45.5304,-72.9923
2020-01-15 14:00:00,32.8,28,32,1.9,43,7,45.1715,-72.4566
2020-01-15 15:00:00,32.0,87,1,3.6,32,96,44.4035,-73.9028
2020-01-15 16:00:00,30.6,76,8,4.0,57,68,45.9026,-72.6734
2020-01-15 17:00:00,36.0,47,19,4.1,43,96,45.7633,-73.2266
2020-01-15 18:00:00,21.6,70,21,3.9,47,94,45.3321,-72.6776
2020-01-15 19:00:00,25.8,84,30,1.0,65,45,44.9768,-73.8444
2020-01-15 20:00:00,26.7,42,39,2.7,65,92,44.3587,-73.5414
2020-01-15 21:00:00,16.8,19,12,1.4,54,39,45.1496,-73.9633
2020-01-15 22:00:00,28.5,29,25,3.5,38,25,44.777,-73.0744
2020-01-15 23:00:00,23.1,10,34,0.2,65,59,45.0497,-72.1739
2020-01-16 00:00:00,29.0,44,7,2.9,31,37,45.801,-73.8073
2020-01-16 01:00:00,16.8,26,13,3.7,72,18,45.3051,-72.9574
2020-01-16 02:00:00,28.5,52,23,2.3,78,50,45.2598,-72.139
2020-01-16 03:00:00,36.0,83,20,1.2,79,16,45.0062,-73.4112
2020-01-16 04:00:00,25.3,26,30,3.2,36,13,45.0111,-72.0641
2020-01-16 05:00:00,37.5,48,8,2.1,40,59,44.1452,-73.8725
2020-01-16 06:00:00,26.7,85,5,4.6,72,34,44.9253,-72.892
2020-01-16 07:00:00,18.2,61,29,4.7,43,57,45.0231,-73.6272
2020-01-16 08:00:00,27.5,22,14,4.3,33,71,44.8222,-72.9537
2020-01-16 09:00:00,20.1,31,18,3.1,56,55,45.1559,-72.7831
2020-01-16 10:00:00,35.2,59,26,2.8,72,79,44.3357,-72.1049
2020-01-16 11:00:00,30.0,70,17,2.4,45,48,45.1282,-72.0124
2020-01-16 12:00:00,37.1,17,11,2.8,35,41,45.6011,-73.9201
2020-01-16 13:00:00,24.9,13,6,3.9,34,68,44.5007,-72.1327
2020-01-16 14:00:00,18.0,77,16,2.3,69,64,45.5123,-73.4369
2020-01-16 15:00:00,32.8,32,29,0.5,42,88,44.936,-72.7738
2020-01-16 16:00:00,19.0,68,27,4.5,41,34,45.1542,-72.7977
2020-01-16 17:00:00,33.3,30,26,2.5,51,20,45.5401,-73.0353
2020-01-16 18:00:00,28.3,28,20,4.1,80,49,45.1096,-73.6771
2020-01-16 19:00:00,22.6,64,13,2.4,46,71,44.9746,-72.6229
2020-01-16 20:00:00,34.4,77,37,4.8,50,23,44.8412,-73.9902
2020-01-16 21:00:00,23.0,88,34,3.8,35,22,45.3374,-72.7682
2020-01-16 22:00:00,28.7,23,14,1.7,58,62,45.9289,-72.4411
2020-01-16 23:00:00,16.7,62,15,4.9,38,94,44.8074,-72.3363
2020-01-17 00:00:00,36.9,68,5,2.9,74,32,44.2675,-73.4281
2020-01-17 01:00:00,25.6,40,22,0.6,71,77,44.7552,-73.5409
2020-01-17 02:00:00,19.1,18,1,3.4,48,40,44.4678,-73.7861
2020-01-17 03:00:00,28.6,50,16,0.9,71,64,45.2188,-73.1974
2020-01-17 04:00:00,34.2,58,13,1.8,80,85,44.6785,-73.2162
2020-01-17 05:00:00,22.3,67,0,0.7,78,38,45.8275,-73.8747
2020-01-17 06:00:00,37.3,41,40,4.5,36,38,44.201,-73.0645
2020-01-17 07:00:00,22.1,12,6,2.5,48,59,45.917,-72.9722
2020-01-17 08:00:00,39.5,81,6,2.4,65,62,45.1983,-72.6768
2020-01-17 09:00:00,25.3,80,22,3.2,67,36,44.8489,-73.3639
2020-01-17 10:00:00,17.7,72,9,4.4,31,31,44.6237,-73.0241
2020-01-17 11:00:00,39.8,61,2,3.3,48,18,44.4112,-73.1962
2020-01-17 12:00:00,31.1,21,3,4.1,32,0,45.5002,-72.3906
2020-01-17 13:00:00,20.3,52,20,4.4,55,35,44.996,-73.1659
2020-01-17 14:00:00,32.5,12,19,1.3,48,48,44.3955,-72.0707
2020-01-17 15:00:00,39.8,69,28,3.6,54,81,45.7011,-73.4858
2020-01-17 16:00:00,25.7,41,17,1.1,30,54,44.1095,-73.5239
2020-01-17 17:00:00,15.5,47,0,1.6,58,80,45.1762,-73.8288
2020-01-17 18:00:00,38.3,63,0,3.0,80,33,45.9898,-72.5044
2020-01-17 19:00:00,25.7,51,4,0.5,64,77,44.764,-72.5698
2020-01-17 20:00:00,37.9,10,8,0.0,80,68,45.4044,-72.4224
2020-01-17 21:00:00,16.8,82,36,0.1,37,19,44.2543,-72.0713
2020-01-17 22:00:00,16.7,70,37,3.4,52,82,44.3264,-72.9655
2020-01-17 23:00:00,28.2,10,32,1.5,41,58,45.5304,-72.4408
2020-01-18 00:00:00,36.1,83,15,2.3,32,95,45.8465,-72.7672
2020-01-18 01:00:00,29.6,49,38,2.5,41,48,44.4825,-72.9247
2020-01-18 02:00:00,25.4,47,19,2.6,48,77,45.2901,-72.1986
2020-01-18 03:00:00,16.8,62,15,2.2,74,54,45.5388,-73.5263
2020-01-18 04:00:00,21.3,26,20,3.3,36,69,45.8387,-73.8649
2020-01-18 05:00:00,22.6,30,9,3.0,43,39,44.0455,-73.5991
2020-01-18 06:00:00,16.4,18,18,1.8,42,4,44.1335,-73.1735
2020-01-18 07:00:00,33.6,27,36,4.3,42,32,44.9256,-72.3234
2020-01-18 08:00:00,21.2,54,1,0.6,36,75,44.3733,-72.6859
2020-01-18 09:00:00,32.7,61,22,1.2,72,16,44.1075,-72.3832
2020-01-18 10:00:00,35.5,61,16,0.9,67,49,44.1783,-73.1271
2020-01-18 11:00:00,26.2,35,21,2.5,68,53,45.5661,-72.895
2020-01-18 12:00:00,27.3,14,16,0.5,65,48,45.8968,-72.5697
2020-01-18 13:00:00,34.0,40,27,2.6,56,42,45.9521,-72.0369
2020-01-18 14:00:00,39.6,30,7,4.6,55,46,44.0058,-72.2515
2020-01-18 15:00:00,37.7,23,4,4.1,33,58,45.7136,-73.9539
2020-01-18 16:00:00,20.7,64,13,0.4,53,28,45.0575,-73.8819
2020-01-18 17:00:00,23.7,74,2,1.0,77,81,45.5846,-73.6055
2020-01-18 18:00:00,20.3,67,22,1.5,46,51,44.3546,-72.7119
2020-01-18 19:00:00,16.5,66,13,0.7,65,99,44.2592,-73.3048
2020-01-18 20:00:00,36.6,72,32,3.3,32,17,45.967,-73.2078
2020-01-18 21:00:00,31.8,86,24,3.1,39,62,45.5446,-73.2633
2020-01-18 22:00:00,22.5,20,4,4.5,56,21,44.7266,-73.3492
2020-01-18 23:00:00,29.2,59,20,0.4,80,93,45.1839,-73.6188
2020-01-19 00:00:00,37.5,64,21,3.9,75,20,44.0332,-72.8655
2020-01-19 01:00:00,15.9,73,39,1.7,69,59,44.2326,-73.4703
2020-01-19 02:00:00,30.3,29,0,1.9,52,14,44.4728,-72.679
2020-01-19 03:00:00,35.5,53,6,4.1,80,12,45.4978,-72.2832
2020-01-19 04:00:00,30.7,14,33,3.7,78,88,44.3945,-72.4496
2020-01-19 05:00:00,22.5,13,28,3.2,32,85,45.0612,-72.3007
2020-01-19 06:00:00,15.9,17,36,3.8,59,95,44.521,-72.9682
2020-01-19 07:00:00,23.1,37,28,1.8,34,22,45.8937,-72.963
2020-01-19 08:00:00,15.1,18,19,0.0,64,31,45.8461,-73.7847
2020-01-19 09:00:00,26.2,37,34,3.0,42,48,44.5723,-73.9641
2020-01-19 10:00:00,17.3,88,12,0.7,39,20,44.9423,-72.4541
2020-01-19 11:00:00,28.6,61,16,1.1,59,45,45.6395,-72.0946
2020-01-19 12:00:00,38.1,12,0,3.9,42,78,45.7492,-72.4039
2020-01-19 13:00:00,32.0,61,11,4.8,32,49,45.7271,-73.0523
2020-01-19 14:00:00,39.3,55,17,4.7,67,64,44.0388,-73.8918
2020-01-19 15:00:00,15.6,78,6,4.2,34,68,45.6733,-73.6139
2020-01-19 16:00:00,37.2,72,0,3.3,39,59,45.241,-73.1387
2020-01-19 17:00:00,22.5,58,35,3.9,45,69,45.4495,-72.2718
2020-01-19 18:00:00,39.6,47,2,2.9,48,67,44.097,-73.1155
2020-01-19 19:00:00,31.2,21,22,0.5,45,98,44.8816,-72.7375
2020-01-19 20:00:00,22.0,54,38,3.1,67,39,45.8927,-72.922
2020-01-19 21:00:00,25.9,71,32,3.4,66,27,45.3433,-73.9361
2020-01-19 22:00:00,32.0,28,38,2.2,32,23,44.4218,-72.2637
2020-01-19 23:00:00,33.7,50,1,2.1,48,89,44.4615,-72.34
2020-01-20 00:00:00,34.8,16,28,0.8,69,31,44.1535,-72.1045
2020-01-20 01:00:00,31.3,67,28,1.7,66,41,44.3927,-73.4664
2020-01-20 02:00:00,33.1,19,39,4.8,58,22,45.2881,-73.7096
2020-01-20 03:00:00,15.8,24,12,0.6,51,17,45.4505,-72.3776
2020-01-20 04:00:00,36.6,50,2,0.9,42,72,44.7528,-72.1613
2020-01-20 05:00:00,24.8,34,2,0.4,52,76,44.2248,-73.853
2020-01-20 06:00:00,28.5,78,16,3.6,57,77,44.9582,-72.5659
2020-01-20 07:00:00,29.1,61,28,1.0,75,94,45.5046,-72.6308
2020-01-20 08:00:00,39.5,83,25,4.1,71,72,45.1225,-72.5705
2020-01-20 09:00:00,16.5,61,12,4.6,46,62,44.4807,-72.3817
2020-01-20 10:00:00,36.2,30,38,3.9,56,35,45.5488,-72.7453
2020-01-20 11:00:00,18.6,23,2,3.1,39,69,44.6033,-73.5375
2020-01-20 12:00:00,31.6,32,13,3.5,75,13,44.1215,-72.6559
2020-01-20 13:00:00,19.5,46,13,2.3,43,27,44.5435,-73.5256
2020-01-20 14:00:00,34.2,78,11,1.7,52,67,44.9013,-72.1051
2020-01-20 15:00:00,32.6,90,15,1.0,39,9,44.1822,-72.0492
2020-01-20 16:00:00,26.1,49,22,5.0,58,74,44.8342,-73.8974
2020-01-20 17:00:00,28.8,17,17,1.7,45,34,44.567,-73.1898
2020-01-20 18:00:00,36.9,46,25,4.4,47,50,44.9158,-72.1874
2020-01-20 19:00:00,19.4,62,40,4.5,31,96,44.5802,-73.8657
2020-01-20 20:00:00,36.7,78,1,4.4,46,10,45.3387,-73.0109
2020-01-20 21:00:00,21.4,27,17,3.5,50,81,44.1895,-73.4827
2020-01-20 22:00:00,15.8,57,30,2.5,80,95,44.8101,-73.0214
2020-01-20 23:00:00,22.5,89,23,2.8,57,3,45.603,-72.575
2020-01-21 00:00:00,25.6,65,38,3.4,52,69,45.6565,-72.2127
2020-01-21 01:00:00,33.6,13,31,2.4,47,50,45.2273,-73.7009
2020-01-21 02:00:00,18.8,76,25,4.6,59,64,44.4115,-73.0658
2020-01-21 03:00:00,38.7,49,7,4.0,51,20,44.1209,-73.4197
2020-01-21 04:00:00,29.3,20,17,1.6,44,43,44.0748,-72.7419
2020-01-21 05:00:00,30.7,90,32,0.5,46,47,44.4569,-73.8714
2020-01-21 06:00:00,16.1,12,36,1.2,74,75,45.896,-72.7196
2020-01-21 07:00:00,39.5,89,10,0.9,53,89,45.2464,-72.1344
2020-01-21 08:00:00,15.6,71,34,2.9,69,41,44.6928,-72.934
2020-01-21 09:00:00,39.5,77,1,4.7,51,78,44.9929,-73.7975
2020-01-21 10:00:00,38.0,55,8,4.7,41,49,44.1016,-73.2429
2020-01-21 11:00:00,17.7,60,4,4.4,58,29,45.3521,-72.4753
2020-01-21 12:00:00,27.2,84,29,0.2,76,20,45.5019,-72.2164
2020-01-21 13:00:00,36.7,33,26,4.2,54,24,44.2499,-72.2638
2020-01-21 14:00:00,20.8,59,19,4.8,46,84,45.2995,-73.2056
2020-01-21 15:00:00,38.3,65,1,3.8,65,62,44.4252,-72.2086
2020-01-21 16:00:00,32.7,30,34,1.5,54,19,45.8432,-73.4373
2020-01-21 17:00:00,22.4,64,7,4.5,44,68,44.4696,-73.4956
2020-01-21 18:00:00,29.4,27,4,3.9,60,73,45.4676,-72.6534
2020-01-21 19:00:00,26.6,69,6,3.2,41,89,44.8635,-72.0058
2020-01-21 20:00:00,24.1,80,37,4.6,50,38,45.9523,-72.804
2020-01-21 21:00:00,33.6,21,38,2.5,45,35,44.6452,-73.4519
2020-01-21 22:00:00,33.9,43,6,1.4,74,60,45.2169,-73.9904
2020-01-21 23:00:00,34.5,62,35,4.4,79,87,45.9382,-72.2367
2020-01-22 00:00:00,31.4,46,0,2.9,45,84,45.436,-72.9951
2020-01-22 01:00:00,16.6,79,1,2.6,78,76,44.8787,-73.0581
2020-01-22 02:00:00,18.0,36,0,2.1,70,67,44.9938,-73.3861
2020-01-22 03:00:00,16.5,77,8,4.9,52,29,45.6161,-73.1708
2020-01-22 04:00:00,24.3,83,34,0.3,53,19,44.3948,-72.3165
2020-01-22 05:00:00,21.9,34,5,0.7,44,80,45.6392,-73.1707
2020-01-22 06:00:00,36.9,78,27,0.0,49,51,45.0818,-72.4275
2020-01-22 07:00:00,29.5,89,8,1.5,72,26,44.4342,-72.1458
2020-01-22 08:00:00,30.6,39,9,3.1,71,85,44.0117,-72.3437
2020-01-22 09:00:00,30.1,31,8,5.0,43,43,44.4047,-73.5668
2020-01-22 10:00:00,25.9,59,3,2.4,67,95,44.5099,-72.2757
2020-01-22 11:00:00,18.9,56,13,4.7,39,6,44.6519,-72.3865
2020-01-22 12:00:00,36.6,18,13,4.3,45,8,44.6107,-73.409
2020-01-22 13:00:00,21.4,79,30,0.5,74,47,44.795,-73.3573
2020-01-22 14:00:00,39.1,26,37,2.1,53,69,44.9232,-73.4353
2020-01-22 15:00:00,35.3,46,34,2.8,73,58,45.014,-72.8269
2020-01-22 16:00:00,26.5,54,31,0.6,32,93,44.7682,-72.4928
2020-01-22 17:00:00,31.2,89,21,2.9,67,95,45.061,-73.2138
2020-01-22 18:00:00,15.1,52,33,1.4,66,41,44.5598,-72.0512
2020-01-22 19:00:00,19.7,58,33,3.2,55,13,45.3454,-72.3211
2020-01-22 20:00:00,36.3,56,31,3.8,35,7,44.8599,-72.4179
2020-01-22 21:00:00,17.8,86,28,2.1,44,78,44.4665,-73.2828
2020-01-22 22:00:00,17.6,47,4,3.9,41,97,44.0294,-73.6941
2020-01-22 23:00:00,33.9,46,27,4.2,58,1,45.8322,-73.8456
2020-01-23 00:00:00,15.9,60,12,0.2,80,83,44.1907,-73.8124
2020-01-23 01:00:00,27.6,70,22,3.7,44,73,44.5173,-72.2854
2020-01-23 02:00:00,32.3,45,1,1.2,72,40,45.9338,-73.284
2020-01-23 03:00:00,31.6,20,31,2.7,39,68,44.9067,-72.1194
2020-01-23 04:00:00,28.2,23,39,4.0,37,97,45.2391,-72.7025
2020-01-23 05:00:00,21.7,84,14,3.1,58,72,44.92,-72.4701
2020-01-23 06:00:00,27.3,80,14,1.3,36,20,44.9279,-73.0739
2020-01-23 07:00:00,16.3,73,29,2.9,54,55,45.1799,-73.1303
2020-01-23 08:00:00,24.1,84,27,4.7,48,97,44.0731,-72.1485
2020-01-23 09:00:00,31.0,60,19,3.8,36,7,45.8737,-72.4094
2020-01-23 10:00:00,38.0,19,21,4.2,51,9,45.1726,-73.1301
2020-01-23 11:00:00,24.8,15,36,0.6,75,38,44.0135,-73.3191
2020-01-23 12:00:00,37.6,26,2,3.1,52,85,45.3865,-72.3552
2020-01-23 13:00:00,31.0,19,36,3.2,56,28,45.4539,-72.4697
2020-01-23 14:00:00,31.6,88,40,4.8,67,1,44.7916,-72.3626
2020-01-23 15:00:00,17.2,74,11,4.1,40,26,45.6582,-72.4039
2020-01-23 16:00:00,27.6,62,15,0.9,60,81,44.2,-73.8849
2020-01-23 17:00:00,33.2,53,3,0.3,70,96,45.2762,-73.4582
2020-01-23 18:00:00,23.5,33,21,3.6,76,26,45.9633,-72.3569
2020-01-23 19:00:00,29.7,34,13,3.6,72,27,44.3177,-72.3196
2020-01-23 20:00:00,32.6,19,34,1.7,71,85,45.048,-72.5174
2020-01-23 21:00:00,21.7,42,23,4.6,51,28,44.178,-73.3516
2020-01-23 22:00:00,26.9,26,30,3.3,55,31,45.5323,-73.6147
2020-01-23 23:00:00,34.5,70,24,3.2,36,25,45.0232,-73.0862
2020-01-24 00:00:00,23.6,90,11,2.6,30,39,44.7149,-72.7425
2020-01-24 01:00:00,37.4,55,12,4.9,55,48,44.6856,-72.9728
2020-01-24 02:00:00,21.8,49,13,3.6,77,45,45.8779,-73.3087
2020-01-24 03:00:00,36.3,61,2,1.8,52,97,44.7837,-73.8428
2020-01-24 04:00:00,36.1,70,33,0.7,60,93,44.9791,-73.8782
2020-01-24 05:00:00,16.0,88,17,1.5,35,15,45.3359,-72.4021
2020-01-24 06:00:00,27.4,65,25,0.3,74,63,44.2558,-73.109
2020-01-24 07:00:00,32.1,10,9,4.2,31,78,45.3579,-72.6533
2020-01-24 08:00:00,39.7,55,29,0.4,71,8,45.8477,-73.7212
2020-01-24 09:00:00,17.4,44,8,2.0,76,0,44.1915,-72.0478
2020-01-24 10:00:00,30.2,11,13,1.3,47,87,44.793,-72.7754
2020-01-24 11:00:00,25.9,72,8,4.1,44,77,45.9582,-73.2887
2020-01-24 12:00:00,24.3,11,11,0.8,73,20,44.0292,-73.3249
2020-01-24 13:00:00,35.7,82,27,1.5,55,0,44.6405,-73.6007
2020-01-24 14:00:00,39.3,20,25,1.6,59,73,45.1794,-72.3458
2020-01-24 15:00:00,20.0,20,1,3.1,36,93,45.9487,-73.4363
2020-01-24 16:00:00,22.7,35,36,4.5,79,10,44.5758,-72.0672
2020-01-24 17:00:00,16.3,48,15,0.4,30,11,45.0031,-72.9516
2020-01-24 18:00:00,20.8,43,30,3.8,77,72,44.636,-73.8167
2020-01-24 19:00:00,17.5,16,2,0.1,54,37,44.1322,-72.2495
2020-01-24 20:00:00,16.5,88,9,3.8,63,35,45.1894,-72.0473
2020-01-24 21:00:00,22.1,36,3,1.1,30,20,45.86,-73.2764
2020-01-24 22:00:00,22.3,15,32,3.8,46,43,44.6722,-73.5426
2020-01-24 23:00:00,33.3,69,20,1.3,79,38,45.8858,-73.4893
2020-01-25 00:00:00,17.7,16,11,0.8,48,73,44.3993,-72.5427
2020-01-25 01:00:00,34.0,68,35,2.6,65,27,44.3243,-72.0848
2020-01-25 02:00:00,27.3,59,14,2.7,58,22,44.5986,-73.2239
2020-01-25 03:00:00,37.8,36,9,2.0,59,64,44.5171,-73.288
2020-01-25 04:00:00,23.5,52,17,1.1,56,7,44.1985,-73.3512
2020-01-25 05:00:00,32.1,51,22,4.4,67,40,44.4459,-72.5702
2020-01-25 06:00:00,33.5,37,32,3.3,77,28,44.2126,-72.5295
2020-01-25 07:00:00,17.3,53,1,1.5,36,79,45.5948,-72.2184
2020-01-25 08:00:00,30.2,27,30,2.7,55,67,44.1492,-73.7572
2020-01-25 09:00:00,31.4,68,8,3.6,48,93,44.0129,-73.0737
2020-01-25 10:00:00,31.9,41,20,3.9,43,35,45.9667,-73.7527
2020-01-25 11:00:00,24.1,39,27,2.0,40,47,45.189,-72.4081
2020-01-25 12:00:00,24.2,84,0,5.0,67,44,45.6576,-72.2611
2020-01-25 13:00:00,20.6,48,19,0.9,37,55,44.3633,-72.4568
2020-01-25 14:00:00,17.7,36,21,2.5,52,52,45.5452,-73.731
2020-01-25 15:00:00,31.8,89,37,2.6,43,30,45.3121,-73.3035
2020-01-25 16:00:00,36.5,68,21,2.0,45,38,44.6957,-72.4798
2020-01-25 17:00:00,26.9,32,32,2.2,44,80,45.6276,-73.6546
2020-01-25 18:00:00,29.4,14,40,2.9,73,20,45.422,-73.5463
2020-01-25 19:00:00,31.4,39,0,2.6,65,17,44.1256,-73.1267
2020-01-25 20:00:00,29.8,46,4,4.8,37,28,45.9053,-72.7784
2020-01-25 21:00:00,27.2,62,19,1.8,33,28,45.4146,-72.3349
2020-01-25 22:00:00,16.0,72,30,2.0,40,67,44.3986,-73.2356
2020-01-25 23:00:00,34.6,53,40,3.3,32,71,44.3631,-73.6231
2020-01-26 00:00:00,20.3,73,36,1.7,67,97,45.6381,-73.0815
2020-01-26 01:00:00,31.7,73,23,3.4,53,5,45.7996,-72.0146
2020-01-26 02:00:00,15.1,22,28,2.7,75,37,45.1346,-72.733
2020-01-26 03:00:00,30.0,47,13,0.7,52,39,44.8827,-73.1063
2020-01-26 04:00:00,23.1,37,38,0.5,67,81,44.6221,-72.5826
2020-01-26 05:00:00,24.6,71,0,1.4,43,93,45.9485,-73.2012
2020-01-26 06:00:00,19.1,30,21,2.1,78,83,45.1032,-72.5509
2020-01-26 07:00:00,39.7,26,38,2.2,52,78,44.2263,-72.2131
2020-01-26 08:00:00,28.4,63,13,0.8,35,83,45.969,-73.8678
2020-01-26 09:00:00,21.4,75,34,2.1,70,64,45.5636,-72.9404
2020-01-26 10:00:00,27.2,79,39,4.0,60,9,44.9924,-73.7999
2020-01-26 11:00:00,33.4,32,33,1.4,68,14,45.1585,-72.9536
2020-01-26 12:00:00,17.4,37,17,4.5,42,42,45.6031,-73.4513
2020-01-26 13:00:00,16.3,63,25,4.8,35,25,44.2237,-73.4726
2020-01-26 14:00:00,32.8,78,12,1.3,74,31,44.4087,-72.8415
2020-01-26 15:00:00,34.7,42,27,4.0,73,17,45.3743,-72.3352
2020-01-26 16:00:00,18.2,48,1,3.2,36,86,45.7257,-72.5434
2020-01-26 17:00:00,22.7,73,4,4.3,32,77,45.5726,-73.3092
2020-01-26 18:00:00,17.0,82,17,5.0,72,12,44.9393,-72.0589
2020-01-26 19:00:00,25.4,71,31,4.6,37,45,45.1971,-73.1981
2020-01-26 20:00:00,16.8,16,21,3.6,62,74,44.3241,-72.9292
2020-01-26 21:00:00,38.6,14,14,3.8,43,22,45.395,-73.7697
2020-01-26 22:00:00,22.9,43,35,4.5,53,83,44.4799,-72.8173
2020-01-26 23:00:00,30.2,36,4,0.6,38,64,45.0413,-72.0684
2020-01-27 00:00:00,29.0,84,29,1.0,52,9,45.5457,-72.8756
2020-01-27 01:00:00,25.3,18,8,4.3,49,58,44.6781,-73.737
2020-01-27 02:00:00,34.6,45,16,3.7,78,6,44.1139,-72.2508
2020-01-27 03:00:00,18.9,19,40,0.9,46,50,45.1921,-72.2919
2020-01-27 04:00:00,28.5,58,34,4.0,65,37,44.5215,-73.3846
2020-01-27 05:00:00,15.2,75,8,1.5,80,26,45.0494,-73.5628
2020-01-27 06:00:00,18.6,77,29,1.5,56,70,45.354,-72.9382
2020-01-27 07:00:00,20.5,15,20,2.0,61,96,45.0087,-73.9141
2020-01-27 08:00:00,16.8,44,11,4.3,65,87,45.9796,-72.1784
2020-01-27 09:00:00,16.6,79,22,1.9,70,27,45.0968,-72.4276
2020-01-27 10:00:00,16.5,42,23,1.4,69,86,45.3747,-72.2559
2020-01-27 11:00:00,36.4,19,30,0.7,47,35,45.6899,-73.1082
2020-01-27 12:00:00,29.4,84,37,3.6,50,41,44.8444,-73.1763
2020-01-27 13:00:00,36.5,11,4,3.2,55,93,45.62,-72.4971
2020-01-27 14:00:00,28.7,27,4,2.7,79,86,45.0116,-73.3946
2020-01-27 15:00:00,29.9,56,19,3.6,54,94,45.7403,-73.4381
2020-01-27 16:00:00,23.5,48,23,3.6,74,89,45.929,-73.3257
2020-01-27 17:00:00,29.6,36,26,3.9,47,2,44.7157,-73.7494
2020-01-27 18:00:00,20.0,52,22,4.6,38,44,45.1367,-73.284
2020-01-27 19:00:00,21.0,56,8,0.5,65,26,45.8735,-72.1082
2020-01-27 20:00:00,29.2,12,14,2.1,60,16,44.9925,-73.8357
2020-01-27 21:00:00,31.0,40,6,1.7,56,52,44.0716,-73.8266
2020-01-27 22:00:00,20.2,17,40,3.5,68,54,45.1991,-72.8764
2020-01-27 23:00:00,20.0,46,15,5.0,49,88,44.7593,-73.9249
2020-01-28 00:00:00,16.2,16,7,1.7,34,98,44.705,-72.3591
2020-01-28 01:00:00,19.8,75,23,4.6,49,20,44.3426,-73.0108
2020-01-28 02:00:00,34.6,88,23,2.0,50,43,45.6267,-73.9011
2020-01-28 03:00:00,22.3,25,26,3.2,34,41,44.2049,-73.2079
2020-01-28 04:00:00,29.9,20,18,1.1,57,44,45.5552,-73.5686
2020-01-28 05:00:00,32.1,58,38,2.1,37,55,44.7355,-72.0055
2020-01-28 06:00:00,15.4,12,30,2.4,34,9,45.5766,-73.5775
2020-01-28 07:00:00,21.1,53,13,0.1,57,96,44.7745,-73.0627
2020-01-28 08:00:00,15.8,64,24,0.8,49,0,45.9655,-72.4476
2020-01-28 09:00:00,15.1,84,33,0.7,64,69,44.4751,-72.653
2020-01-28 10:00:00,17.2,19,10,2.3,74,66,44.4853,-72.5769
2020-01-28 11:00:00,34.1,60,17,4.3,40,79,44.43,-73.4279
2020-01-28 12:00:00,31.8,66,0,1.6,76,97,44.7983,-72.2757
2020-01-28 13:00:00,40.0,26,15,0.4,75,90,44.3959,-72.9687
2020-01-28 14:00:00,39.1,73,2,3.0,39,9,45.9282,-73.2219
2020-01-28 15:00:00,18.2,75,4,4.2,41,18,44.5701,-72.8367
2020-01-28 16:00:00,15.4,68,33,2.1,34,16,44.901,-73.5352
2020-01-28 17:00:00,31.6,36,38,3.8,40,75,44.9885,-73.7126
2020-01-28 18:00:00,16.8,50,35,3.7,43,78,44.7661,-73.0817
2020-01-28 19:00:00,29.8,18,35,3.8,76,39,45.8397,-73.936
2020-01-28 20:00:00,36.6,31,8,3.1,32,84,44.199,-72.5829
2020-01-28 21:00:00,18.1,60,15,1.4,72,26,45.2548,-73.7431
2020-01-28 22:00:00,21.0,56,31,4.8,79,30,44.4143,-72.5435
2020-01-28 23:00:00,16.7,80,35,0.9,79,17,45.6582,-72.2045
2020-01-29 00:00:00,21.2,54,10,2.0,77,43,44.0324,-73.4611
2020-01-29 01:00:00,32.7,77,26,3.2,31,74,44.3057,-73.4231
2020-01-29 02:00:00,35.8,25,20,2.8,48,27,44.4901,-73.0079
2020-01-29 03:00:00,30.1,38,11,2.6,33,27,45.9253,-72.1315
2020-01-29 04:00:00,32.3,23,10,3.0,75,33,45.5193,-72.9077
2020-01-29 05:00:00,20.8,20,5,2.7,46,6,45.7239,-73.5811
2020-01-29 06:00:00,39.3,44,23,1.7,73,85,44.4877,-72.3365
2020-01-29 07:00:00,15.4,14,30,4.3,42,84,45.6119,-73.7329
2020-01-29 08:00:00,32.0,26,32,1.4,50,23,44.446,-73.3294
2020-01-29 09:00:00,18.8,50,22,1.5,68,35,45.9755,-73.1696
2020-01-29 10:00:00,39.0,81,24,2.6,52,86,44.7158,-72.7291
2020-01-29 11:00:00,39.6,72,14,2.6,54,52,44.7198,-72.0125
2020-01-29 12:00:00,34.6,63,9,1.4,64,90,44.3729,-73.3209
2020-01-29 13:00:00,32.3,79,15,4.4,72,14,45.5305,-73.621
2020-01-29 14:00:00,28.6,40,39,3.2,43,81,44.7246,-72.9447
2020-01-29 15:00:00,30.3,64,34,4.6,36,33,45.8638,-72.1436
2020-01-29 16:00:00,17.2,44,4,1.4,63,26,45.3364,-72.9118
2020-01-29 17:00:00,29.5,10,39,2.7,79,96,45.5402,-72.866
2020-01-29 18:00:00,36.8,67,20,4.5,40,12,45.8319,-73.8386
2020-01-29 19:00:00,22.0,79,22,1.6,40,50,44.2694,-72.7264
2020-01-29 20:00:00,31.2,84,35,1.9,35,34,45.7407,-72.5338
2020-01-29 21:00:00,36.2,31,14,4.6,73,2,45.1828,-73.9597
2020-01-29 22:00:00,27.0,53,7,2.6,57,80,44.3005,-72.2399
2020-01-29 23:00:00,28.3,75,11,1.9,60,14,44.2616,-73.5487
2020-01-30 00:00:00,15.9,89,37,0.2,34,67,44.582,-73.7371
2020-01-30 01:00:00,38.3,50,33,1.6,80,12,45.5409,-72.7084
2020-01-30 02:00:00,17.4,22,9,1.5,64,32,44.9232,-73.3473
